appearance,delivery,fabric_quality,others,packaging,price,service,size_fit,processed_text
0,0,0,0,0,3,0,0,sản_phẩm tốt giá hợp_lý
3,0,3,0,0,0,0,0,hàng rất đẹp mặc êm thoải_mái
3,0,3,0,0,0,0,0,áo giống hình_mẫu đẹp chất mịn có 2 cặp dây trong và dây đen áo có nâng có chống tuột nhưng chỉ ở tầm trung thôi cảm_giác áo hơi rộng vì áo bình_thường mình mặc size 3885 mút mỏng mà còn thấy chật đằng
0,0,0,2,0,0,0,0,xuất_sắc
3,0,3,0,0,0,0,0,vải tốt kiểu đẹp
0,0,0,2,0,0,0,0,đặt 2 cái size l mà cửa_hàng giao 1 cái size l 1 cái size xxl
3,3,0,0,3,0,0,0,vải đẹp đóng_gói kỹ giao nhanh rất hài_lòng
3,0,0,0,0,0,0,0,đồ xinh lắm nhé shop mỗi tội mình hơi bị chật cái tay nhưng mà không sao mặc ổn lắm nè
3,0,0,0,0,0,0,3,chất_liệu bền đẹp size vừa và đẹp như hình tiki bán hàng uy_tín
3,0,0,0,0,0,0,0,sản_phẩm đẹp cho shop 5 sao
0,0,1,0,0,0,0,0,áo thô nhám không như hình
0,0,1,0,0,0,0,3,áo mặc khá thoải_mái nhưng vải hơi nóng mình nghĩ phù_hợp với giá tiền nên mua ạ
3,3,0,0,0,0,0,0,sản_phẩm tốt tiki giao hàng nhanh mẫu random nhưng đều đẹp
3,0,0,0,0,0,0,1,ren đẹp giá_cả hợp_lý sau khi đã giảm và được trừ voucher các kiểu 167k 5quần size quần hơi nhỏ hơn size bình_thường vòng 3 mình 92 chọn size l vẫn chật bình_thường các nhãn hàng khác mình chỉ mặc
1,1,0,0,0,0,0,0,ảnh cúc đen giao cúc sắt trắng form áo không được đều mặc dọc 2 bên cúc bị tòe ra dần từ cổ áo xuống dưới
3,0,0,0,0,0,0,0,sản_phẩm rất đẹp
0,0,3,0,0,0,0,3,mặc thoải_mái chất vải ok lắm có màu đỏ màu hồng giặt riêng nhé m sơ xuất bị loan màu rồi
0,0,0,2,0,0,0,0,quần ok lắm nhé nên mua nha mọi người hình_ảnh mang tính_chất nhận xu
3,3,0,0,0,0,0,0,ôi vải đẹp lắm luôn mọi người không nghĩ giá này áo đẹp v luôn còn giao nhanh nữa
3,0,0,0,0,0,0,0,hàng đẹp như hình đường may đẹp chắc_chắn
0,3,0,0,0,0,0,0,chất_lượng tốt miếng dán chắc_chắn giao hàng cực nhanh
3,0,0,0,0,0,0,3,áo và quần vải màu đẹp mặc vừa_vặn
3,0,0,0,0,0,0,0,áo rất đẹp cảm_ơn shop
0,0,0,0,0,0,0,1,rất thất_vọng vì quần không co_giãn tốt mặc rất khó_chịu mình quên cho 4 sao
0,0,0,2,0,0,0,0,mặc cho vui thì ok
0,0,0,0,0,0,0,1,đồ mặc không vừa cho đổi size shop nhé size xl cao 158 nặng 52kg màu xanh không có màu hồng nha
0,0,1,0,0,0,0,0,khá mỏng
1,0,0,0,0,0,0,0,hàng cũ mềm như đã bị phơi mưa_nắng qua bao năm màu gì già_nua không_thể tưởng_tượng nổi sao lại có nhiều đánh_giá tốt trên tiki như vậy yêu_cầu shop nhanh_chóng đổi hàng cho mình
3,0,3,0,0,0,0,0,áo mặc cũng đẹp êm đặt 2 mẫu 2 giá tiền mà giờ có 1 mẫu shop xem_lại nha
0,0,3,0,0,0,3,0,đã mua bộ đồ bơi này màu xanh chất_liệu tốt cân nặng đúng miêu_tả của shop kiểu_dáng đẹp trẻ_trung với thiết_kế croptop chất vải thun lạnh bền co_giãn đường may đẹp_họa tiết tinh_tế
0,0,0,2,0,0,0,0,chất như nước_cất
0,0,0,0,0,0,0,1,quần chật áo thì rộng mình muốn đổi hàng
3,0,0,0,0,0,0,0,đường may đều dáng quần đẹp
0,0,3,0,0,0,0,0,quần chất đẹp ủng_hộ shop tiếp
0,0,0,0,0,0,1,0,bình_thường shop khác có túi đựng áo của triump shop này không có
3,0,0,0,0,0,0,2,vải đẹp nhưng form khá rộng
0,0,0,0,0,0,0,3,sản_phẩm_chất_lượng mặc vào vừa luôn ưng_ý ghê
3,3,0,0,0,3,0,0,ok good giá hạt_dẻ giao hàng nhanh đẹp thanks tiki nha
1,0,0,0,0,0,0,0,hàng đúng mẫu nhưng có dính vết rỉ sét lâu ngày mình đã phản_hồi với shop nhưng vẫn chưa có hỗ_trợ
3,0,0,0,0,0,0,0,đồ rất đẹp nên mua nhé mọi người
3,0,0,0,0,0,0,0,sản_phẩm rất đẹp màu_sắc đa_dạng đường chỉ rất kỹ_càng rất ưng_ý
0,0,0,2,0,0,0,0,hài_lòng vô_cùng giao hàng nhanh
0,3,0,0,3,0,0,0,sản_phẩm_chất_lượng chất vải su y_như mô_tả mình mua của thời_trang liên_minh đóng_gói và giao hàng nhanh như cơn gió hi
1,0,1,0,0,0,0,0,quần xấu vải mỏng mà thôi mặc chắc khó_chịu và nóng
0,0,0,2,0,0,0,0,vừa_ý
0,3,0,0,0,3,0,0,giá rẻ so với chất_lượng giao hàng nhanh
0,0,3,0,0,0,0,1,hơi rộng nhưng chất vải ok
0,0,3,0,0,0,0,0,sản_phẩm mặc thoải_mái nhưng không bền mặc tầm 12 tháng là keo bị xúc
0,0,2,0,0,0,0,0,thoải_mái nhưng trời nóng quá thì không thoát mồ_hôi được
3,0,0,0,0,3,0,0,may đẹp trông chắc_chắn shop bán khá là rẻ sẽ mua ủng_hộ tiếp
3,0,3,0,0,0,0,0,màu quần tạm được quần ren thì đẹp chất_lượng khá hài_lòng mặc mát đóng_gói sản_phẩm khá hài_lòng
0,0,0,0,0,3,0,3,vải y hình mặc vừa xinh giá lại tư_chất_lượng
0,0,3,0,0,0,0,0,mặc mát vải nhẹ
0,3,0,0,0,0,0,0,sản_phẩm y hình giao hàng nhanh rất hài_lòng
0,0,3,0,0,0,0,0,quần mát nhẹ nên mua nhỏ lại 1 size so với thông_thường không thích kiểu may đũng như này lắm
3,0,0,0,0,3,0,0,giá rẻ quần đẹp
0,0,0,2,0,0,0,0,shipper nhiệt_tình hàng của may10 là mình yên_tâm rồi
0,0,1,0,0,0,0,0,tạm ổn vải hơi xù dùng tạm
2,0,0,0,0,0,0,0,xài tạm hình_thức không có gì đáng nói
1,0,0,0,0,0,0,0,shop đổi lại giúp mình cái áo khác nhé chứ bị như thế này thì mặc lên xấu lắm nhìn lộ vết cắt không may hết vào nên hơi mất thẩm_mỹ
1,3,0,0,0,0,0,0,giao hàng không giống hình
3,0,3,0,0,0,0,0,áo mặc mát giặt ra màu rất nhẹ chấp_nhận được sẽ ủng_hộ shop thêm màu trắng_đen và vàng
0,0,3,0,0,0,0,1,chất lanh lụa nhẹ mát áo hơi rộng còn quần cạp hơi chật
0,0,0,0,0,3,0,0,đây là đơn thứ 2 mình mua quần_lót này đơn đầu_tiên hàng rất ok mình mới mua thêm lần 2 nhưng quần khác hẳn so với đợt trước phần lót đáy quần vải cực_kì xấu may theo kiểu_dáng đại_trà giá rẻ hơn
3,0,3,0,0,0,0,0,chất_liệu tốt kiểu đẹp
0,0,0,0,0,0,0,1,tôi có_thể đổi hàng được không shop tôi lấy size l và muốn đổi xl vì nó chật quá
3,3,0,0,0,0,0,0,áo khá ổn đẹp hơi mỏng nhưng không có chỉ thừa giao nhanh rất đáng mua nha mọi người
1,0,1,0,0,0,0,0,vải không được đẹp mỏng
0,3,0,0,0,3,0,0,tuyệt_vời về mẫu_mã chất_lượng giá_cả giao hàng nhanh
3,0,0,0,3,0,0,0,đường may ở cổ áo đẹp không bị lệch hay dồn cục bao_bì đẹp đóng_gói kỹ_càng mình thích mặc áo vải cotton 100 vì thấm hút mồ_hôi cực tốt mà nhanh khô nữa giờ hiếm shop nào làm có tâm như shop goking
0,3,0,0,0,0,3,0,hàng quá_ư là ok so với tầm giá giá thường_ngày mình mua toàn 3k giao hàng khá nhanh dịch_vụ khách_hàng của shop tốt dù mình không có yêu_cầu hay thắc_mắc gì nhưng shop thường_xuyên cập_nhật tình_hình
0,3,0,0,3,0,0,0,giao hàng nhanh đóng_gói chắc_chắn sẽ ủng_hộ shop
3,0,0,0,0,0,0,0,sản_phẩm đường may chắc chắc chất_liệu vải đẹp
0,0,0,2,0,0,0,0,đây là hàng tàu mà nói việt_nam
2,0,3,0,0,0,0,0,hàng chuẩn giống hình mặc thoải_mái
0,0,3,0,0,0,0,3,vải dày_dặn form vừa chất_lượng 5 sao tiếp_tục ủng_hộ shop
0,0,0,2,0,0,0,0,chất_lượng tuyệt_vời shop ơi
3,3,3,0,3,0,0,0,chất đẹp giao hàng nhanh đóng_gói cẩn_thận
0,0,3,0,0,0,0,0,loại vải này mềm êm như hình hút mồ_hôi tốt rất ưng_ý bạn này sành_điệu không nên mua kiểu truyền_thống
0,3,0,0,0,0,0,0,giáo hàng nhanh
0,0,0,0,0,0,0,1,size hơi nhỏ chất thun cũng ok
0,0,3,0,0,0,0,0,quần chất đẹp lắm luôn đang mua tiếp sản_phẩm tiếp sẽ shop dài_dài
0,0,3,0,0,0,0,0,vải quần rất co_giãn mát mịn góp_ý chút nè shop làm ống_quần nhỏ hơn 1 chút là tuyệt_vời luôn đó
3,0,3,0,0,0,0,3,chất_liệu vải ok đẹp như hình mặc rất thoải_mái
0,0,2,0,0,0,0,0,giá gần 180k chất_liệu áo tạm ổn thôi so với giá_thành gọi là tạm được
0,0,0,2,0,0,0,0,hài_lòng rất chi là hài_lòng
0,3,0,0,3,0,0,0,rất ok móc chắc_chắn giao hàng nhanh shop đóng_gói kỹ
0,0,0,2,0,0,0,0,không hài long tôi đặc size 65kg mà giao cho tôi size 50kg
0,0,0,2,0,0,0,0,chưa được 1 phút đã bong mẹ ra rồi tốn tiền
3,3,0,0,3,0,0,0,mẫu đẹp đóng_gói cẩn_thận giao hàng siêu nhanh thanks shop và shipper
0,0,2,0,0,0,0,0,chất cũng ok nhưng hơi mỏng
2,0,1,0,0,0,0,0,form thì đẹp nhưng chất_liệu thì kinh_khủng mùi vải rẻ_tiền chất_lượng kém giặt mấy lần cũng không hết sợ quá đành phải bỏ đi mà áo nhìn ngoài màu cháo_lòng bẩn bẩn chứ không trắng_tinh như trong ảnh híc
3,0,3,0,0,0,0,0,áo đẹp nha ren mịn
0,0,3,0,0,0,0,0,hàng co_giãn mịn
3,0,3,0,0,0,0,0,áo bị rách túi mỏng thô lắm
3,0,3,0,0,0,0,0,với giá 25k quần thì may cẩn_thận và vải như này ok
0,0,0,0,0,0,0,3,nâng ngực tốt ôm trọn tạo khe dính cực nha
0,3,0,0,0,0,0,0,giao hàng nhanh
3,0,3,0,0,3,0,0,giá rẻ vải tốt đường may đẹp
0,0,0,2,0,0,0,0,hàng ok
0,3,0,0,0,0,0,0,sản_phẩm rất ok so với giá tiền rất hài_lòng về shop ạ nhận được hàng nhanh lắm ạ
0,0,0,0,1,0,0,0,hàng gói không có giỏ bao_bì
0,0,0,0,3,0,0,0,sản_phẩm tốt gói hàng ok
3,0,0,0,0,0,0,3,áo đẹp size chuẩn vừa_ý
0,0,3,0,0,0,0,0,rất ưng_ý với combo này luôn vải siêu mát mặc giống không mặc luôn í nên mua nha mọi người
0,0,3,0,0,0,0,0,tạm hài_lòng vải dày_dặn màu cũng hài_hoà tuy_nhiên phần bao bàn_tay hơi ngắn không thoải_mái khi dùng bao bàn_tay
3,0,0,0,0,0,0,0,bạn nào muốn mua thì mua nhanh đi nha đẹp xỉu luôn áo ôm vừa người siêu tôn dáng giá_thành lại rẻ nữa bận rất thoải_mái vải mềm_mại và mịn áo đẹp nặng_tay vải mát lạnh ok lắm phần thân
0,0,1,0,0,0,0,1,quần ngắn và nhỏ vải mỏng
0,0,0,2,0,0,0,0,hàng như giới_thiệu
0,0,0,2,0,0,0,0,hợp giá tiền
0,3,0,0,0,0,3,0,shop nhiệt_tình với khách_hàng lắm trả_lời tư_vấn bất_kể thời_gian ship hàng siêu nhanh luôn ạ
0,3,0,0,3,0,3,0,sản_phẩm đóng_gói cẩn_thận giao hàng nhanh nhiệt_tình sẽ quay lại ủng_hộ shop nếu có nhu_cầu
3,0,3,0,0,0,0,0,rất hài_lòng về chất_lượng cũng như giá_cả mình 65kg mặc vừa y thoải_mái và đẹp
0,0,2,0,0,0,0,0,tạm ổn chất_liệu vải chưa được như_ý lắm cần thời_gian để xem chất_lượng sản_phẩm
0,0,3,0,0,0,0,0,vải tốt mát mịn mặc co_giãn thoải_mái lắm ạ
0,0,0,2,0,0,0,0,áo không tuột cúp mềm dáng tự_nhiên
3,0,0,0,0,0,0,0,đẹp nha_shop
0,0,0,2,0,0,0,0,dùng được
0,0,1,0,0,0,0,0,vừa mặc đã đứt chỉ phía trước và sau vải thun giãn và mỏng lần đầu đặt_hàng quần_lót trên mạng do đã xem đánh_giá tốt chưa bao_giờ mua phải hàng tệ không bằng quần xài 1 lần chỉ nên mua trên mạng
3,0,0,0,0,0,0,3,vải đẹp vừa_vặn
3,0,0,0,0,0,3,0,sản_phẩm đẹp thực_tế trông như hình gặp chút vấn_đề trong việc chọn size và được shop hỗ_trợ tư_vấn vô_cùng vô_cùng nhiệt_tình recommend cao cho sự nhiệt_tình và chất_lượng của sản_phẩm
0,0,0,0,0,0,0,1,tạm được hơi rộng tí nha mình đặt size m
0,3,1,0,0,0,0,0,hàng giao nhanh sản_phẩm ít co_giãn hơn thun cotton nên cần trừ_hao
0,0,1,0,3,0,0,0,điểm cộng túi zip ok chất_liệu ok điểm trừ đệm ngực không ok hàng lem màu
0,0,2,0,0,0,0,0,vải hơi thô nhưng nhìn_chung cũng ổn
0,0,0,2,0,0,0,0,áo cũng được mềm hơn chút
0,0,3,0,0,0,0,0,rất dễ mặc mềm mịn mát nói_chung ok lắm
0,0,0,2,0,0,0,0,sản_phẩm ok lắm luôn hài_lòng nha_shop
0,3,0,0,0,3,0,0,nhận được hàng ưng quá giá hời mà áo ok lắm khuyên mọi người nên nha shop ship hàng cực nhanh mà còn tâm_lí che tên sản_phẩm 5 sao xứng_đáng nha
0,0,3,0,0,0,0,0,chưa mặc nên chưa biết thế_nào nhưng sờ vào mát lạnh khi nào mặc rồi sẽ feedback sau
0,3,0,0,3,0,0,0,đóng_gói đẹp giao hàng nhanh sản_phẩm phù_hợp với giá tiền và nhu_cầu sử_dụng
3,0,0,0,0,3,0,3,vải đẹp đúng size giá ok
0,0,0,2,0,0,0,0,mình chỉ muốn nói là hàng ok lắm á
0,0,0,2,0,0,0,0,sản_phẩm rất ok nhưng phù_hợp 60kg đổ xuống thôi 70kg thì mặc vào như mặc áo bình_thường nhìn không ra style hoodie 70kg là vừa chứ không phù_hợp
0,0,3,0,0,0,0,3,quần rộng mặc mát
0,0,0,2,0,0,0,0,oke
0,0,1,0,0,0,0,0,mỏng
0,0,0,2,0,0,0,0,quần màu vàng phần sau không giống cái xanh
0,0,0,2,0,0,0,0,ủng_hộ hàng việt
0,3,0,0,0,0,0,0,giao hành nhanh quần thấy cũng ok chọn một màu cho dễ nhiều màu sợ ra màu
1,0,1,0,0,0,0,1,size thực_tế nhỏ hơn ghi trên hướng_dẫn vải nhàu không đẹp không nên mua
3,0,0,0,0,2,0,0,sản_phẩm rất đẹp mặc ưng lắm ạ rất đáng tiền ạ nên mua nha các bạn
0,0,3,0,0,0,0,0,chất_liệu tốt nhẹ mang thoải_mái
3,0,0,0,0,0,0,3,sản_phẩm đẹp tư_vấn size vừa lắm ạ
0,0,0,2,0,0,0,0,được
0,0,0,2,0,0,0,0,mặc cũng thoải_mái
0,0,0,2,0,0,0,0,tôi rất thích
0,1,2,0,0,0,0,0,đặt size l mà giao xl không vui rồi còn về chất_lượng thì so với giá ok thun cotton mỏng mềm co_giản chưa xài nên không biết sau giặt thì sao
3,0,0,0,0,0,0,0,vải đẹp đường may hài_lòng chất_lượng
3,0,0,0,0,0,0,0,quần vải đẹp sẽ mua thêm
3,0,0,0,0,0,0,0,áo đẹp vừa size mua 5 áo của shop nhưng thích cái này nhất
3,0,0,0,0,0,0,0,màu này đẹp
0,0,3,0,0,3,0,0,quần mặc dễ_chịu lắm giá tốt
0,0,0,2,0,0,0,0,shop giao hàng lỗi mà không đổi trả chờ gần 1 tháng mất uy_tín
0,0,3,0,0,0,0,0,quần siêu mịn săn sale 59k thế này thì cũng ok lắm luôn nhé sẽ ủng_hộ
0,0,0,2,0,0,0,0,sản_phẩm rất ok
0,0,1,0,0,3,0,0,size l mà chỉ nhỉnh hơn cái áo của thằng con 1 tuổi của mình 1 tý chất vải mỏng nhăn_nhúm giá rẻ nhưng vẫn thấy phí tiền
1,0,0,0,0,0,0,0,kg đẹp á
3,0,3,0,0,0,0,0,vai cotton mát và đẹp
0,3,0,0,0,3,0,0,giao hàng nhanh giá_cả hợp_lý khá hài_lòng về sản_phẩm và shop luôn ý chúc shop buôn may bán đắt nhé
0,3,3,0,0,0,0,0,chất quá ok so với giá sale giao hàng siêu siêu siêu nhanh hy_vọng đơn nào tiki cũng xử_lý đơn hàng nhanh như_vậy
0,3,0,0,0,0,0,0,sản_phẩm tốt mình rất ưng giao hàng nhanh
3,0,0,0,0,3,0,0,giá rẻ đường may đẹp
3,3,3,0,0,0,0,3,màu hồng nhẹ_nhàng dễ_thương lắm vải mịn ống tay_áo bo chun hơi ôm mặc rất đẹp form áo ôm ôm lên dáng đẹp giao hàng nhanh dù đang dịch
3,0,0,0,0,0,0,0,đẹp chất_lượng ok
0,0,0,2,0,0,0,0,áo không giống ảnh lắm nhưng với giá này thì vẫn ok mặc được
0,0,3,0,0,0,0,0,quần_lót xinh chất rất mát không có gì để chê cả mình sẽ mua thêm
3,3,0,0,0,0,0,3,cảm_ơn shop giao hàng siêu nhanh vải dày mặc mát đường may đẹp mình mua áo của shop 3 cái rồi đều rất đẹp sẽ tiếp_tục ủng_hộ shop
0,0,3,0,0,0,0,0,chất ok mặc thoải_mái bền hay không thì cũng do mình nữa hehe
3,0,0,0,0,0,0,0,đường may chắc bo lưng đẹp độ dài vừa_phải
0,0,0,0,3,0,0,0,hàng được đóng_gói kỹ chất_lượng ok nhé shop
3,0,3,0,0,0,0,0,quần vải tốt màu sáng như mong_đợi
0,0,3,0,0,0,0,0,áo mặc thoải_mái nha
3,3,0,0,0,0,0,0,nhận hàng nhanh nền len đẹp
3,3,3,0,0,0,0,0,chất_lượng sản_phẩm tuyệt_vời màu đẹp vải mát giao hàng nhanh
3,0,3,0,0,0,0,0,quần đẹp mềm mịn cầm thích tay
3,0,0,0,0,0,0,0,áo đẹp nên mua
3,0,3,0,0,0,0,0,hàng đẹp vải mát thanks shop
0,0,0,0,0,0,0,1,quần thì ok nhưng áo thì tay rộng quá phải đi sửa lại mới mặc được phù_hợp giá tiền
3,0,3,0,0,0,0,0,vải co_giãn dễ mặc dáng quần đẹp
0,0,0,2,0,0,0,0,mặc bộ này là chồng không chê nổi đâu nha chị_em hihi
3,0,3,0,0,0,0,0,sản_phẩm đúng như mô_tả chất vải đẹp đáng mua
3,3,0,0,0,0,0,3,đã nhận được hàng giao nhanh đúng màu và mẫu đúng size
1,0,0,0,0,0,0,0,áo bị xuống màu mặc_dù giặt tay và có dùng tẩy javen
0,0,0,2,0,0,0,0,shop không bao_giờ làm mình thất_vọng luôn sản_phẩm bên shop chuẩn nha mọi người
0,0,0,0,0,0,1,0,tôi đặt mua 2 combo 5 cái nhưng khi kiểm_tra lại thì thiếu 1 cái shop chỉ giao 9 cái thôi
3,0,0,0,0,0,0,0,áo đúng quảng_cáo mặc đẹp chuẩn
0,3,3,0,0,0,3,0,hàng y hình chất đẹp shop giao hàng nhanh tư_vấn nhiệt_tình cho shop 5
0,3,0,0,0,0,0,0,giống như ảnh chất_lượng sản_phẩm tốt shop giao hàng nhanh
0,0,3,0,0,0,0,0,mặc khá ấm rất vừa_ý nhưng dây kéo hơi dởm kéo khó lên
0,0,3,0,0,3,0,0,hàng đẹp giá tốt màu giao ngẫu_nhiên mặc ở nhà rất thoải_mái
0,3,0,0,0,0,0,0,hàng đúng mô_tả giao nhanh khó_tính như tôi mà còn thích thì các bạn cứ yên_tâm
0,0,0,0,3,0,0,1,sản_phẩm khá ok nhưng shop giao màu đỏ nó rất là rộng không có được chọn size nên giao gì là nhận đó luôn thì cũng mặc không có vừa ngoài_ra thì khâu đóng_gói đều ổn hết
1,0,0,0,0,0,0,0,quần quá xấu không đúng với hình
0,0,0,0,0,0,0,1,màu tối ngắn rộng size s vẫn rộng
0,0,0,0,0,0,0,1,size áo không chuẩn như thông_lệ
0,3,3,0,0,0,0,0,vải cotton đẹp giao hàng cũng nhanh 5 sao
0,0,0,2,0,0,0,0,sản_phẩm tốt quá
2,0,0,0,0,0,0,0,như quản_cáo
0,0,3,0,0,0,0,0,mềm thoải_mái
3,3,0,0,0,0,0,0,sản_phẩm đẹp đúng mẫu giao hàng nhanh_chóng
0,0,0,2,0,0,0,0,rất vừa_ý
3,3,3,0,0,0,0,0,áo đẹp mặc mềm rất thoải_mái giao hàng nhanh
0,0,1,0,0,0,0,0,màu không giống mô_tả chất xấu
0,0,3,0,3,0,0,0,bao_gói cẩn_thận chất vải ok
3,0,0,0,0,0,0,0,đẹp ấm
0,0,3,0,0,0,0,0,hàng đẹp lắm luôn ạ mặc rất thoải_mái rất xứng_đáng được 5 sao
0,0,3,0,0,0,0,0,chất khá ok nhận hàng ưng_ý
1,0,3,0,0,0,0,0,sản_phẩm như hình chất_liệu thì cũng ok nhưng áo có nhiều chỉ dư quá shop lần sau kiểm_tra lại nha
0,0,0,2,0,0,0,0,dán không chắc dễ bị bung không như quảng_cáo
0,0,0,2,0,0,0,0,túi trước đường may không chắc_chắn hoặc bị may biết luôn tuỳ cái còn lại ổn
0,3,0,0,0,0,0,0,ngon đặt hôm_qua nay có luôn shop giao nhanh chuối không bị chát mua nhiều lần đều hài_lòng
0,0,3,0,0,0,0,0,mặc dễ_chịu
3,0,0,0,0,0,0,3,đúng cái mình cần vừa_vặn đẹp giá_cả hợp_lý
3,0,3,0,0,0,0,0,sản_phẩm đẹp vải mát chất_lượng thanks shop
3,0,0,0,0,0,0,0,đẹp từng đường may mũi chỉ
0,3,3,0,3,0,0,0,đóng_gói đẹp cẩn_thận giao hàng siêu nhanh vải mềm
0,0,0,0,0,0,0,1,mẫu_mã đẹp chất_lượng như mua size xs mà mặc nấc 3 vẫn rộng trong khi đó vọng bụng của mình to nhá cho 3 sao
0,0,0,2,0,0,0,0,không giống với quảng_cáo chất_lượng tồi
3,0,0,0,0,1,0,0,đã tín_nhiệm mua của shop nhiều lần kiểu_dáng đẹp màu_sắc cũng được tuy giá hơi cao do không có lót mua tốt nha
0,0,0,2,0,0,0,0,hàng uy_tín cảm_ơn shop tiki
3,0,0,0,0,2,0,0,quần đẹp y hình đúng với giá
0,0,0,2,0,0,0,0,ok như mọi khi vẫn mua
0,0,3,0,0,0,0,0,mình vừa nhận vải rất ok giặt không ra màu mặc rất thích lần tới sẽ ủng_hộ shop
0,0,1,0,0,0,0,0,vải mỏng
3,0,3,0,3,0,0,0,đường may ok vải mềm lắm ạ đóng_gói kỹ_càng hàng giống hình cảm_ơn shop nhiều nhé sử_dụng ok sẽ mua thêm hehe
0,0,0,0,0,0,0,1,shop có_thể đổi lên 1 size 3xl chật quá không mặc được
0,0,0,0,0,0,0,1,size hơi nhỏ so với size chuẩn
3,0,0,0,0,0,0,3,ôm gọn hình bông hoa xinh tệp da nên mua
3,0,0,0,0,0,0,0,đẹp lắm mọi người ơi chất siêu mê luôn rất đang đồng_tiền bát gạo
1,0,0,0,0,0,0,0,may chưa được đẹp phần lót hoi kém
0,3,0,0,3,0,0,0,sản_phẩm ổn phù_hợp giá tiền giao hàng nhanh đống gói sản_phẩm chắc_chắn mua của shop rất nhiều lần rất hài_lòng
3,0,0,0,0,0,0,0,mình mới nhận hàng rồi đẹp lắm shop ạ rất ưng_ý sẽ ủng_hộ shop các sản_phẩm khác nữa
0,0,1,0,0,0,0,0,chất vải dày áo ok nhưng có_lẽ sẽ nóng vì vải không phải loại thấm hút tốt
0,0,1,0,0,0,0,0,quần không co_giãn như quang cao
0,0,0,2,0,0,0,0,da mua lan thu hai rất hoài long
0,0,3,0,0,0,0,0,chất dày_dặn mềm_mại
0,0,0,0,0,0,3,0,shop hỗ_trợ đổi trả rất tốt mình bất_cẩn mua nhầm sai thì shop sẵn_sàng đổi trả cho mình chất_lượng sản_phẩm thì không chê vào đâu được độ mềm và co_giãn vừa phải mặc vào thoải_mái cực_kì
3,0,0,0,0,0,0,0,quần đẹp hài_lòng lắm
0,0,0,2,0,0,0,0,sản_phẩm ok thanks
0,0,3,0,0,3,0,0,quần mỏng nhẹ mặc thích_hợp cho mùa hè shop bán cũng rẻ hơn các shop khác mình vote 5
3,3,3,0,3,0,3,0,đẹp y hình chất sờ đã tay lắm ạ shop đóng_gói cẩn_thận giao hàng siêu nhanh chủ shop dễ_thương chu_đáo chắc_chắn sẽ quay lại ủng_hộ shop nữa
0,0,0,2,0,0,0,0,kiểu và màu_sắc ok ít co_giãn nên mình đặt nhầm size xl nhưng sau khi hỏi_thăm shop muốn đổi size có nhận tư_vấn ướm thử lại thì lại vừa với các mẫu khác của shop mình mặc l nên mọi người mua để_ý tăng 1 size so
0,0,0,0,0,0,1,0,giao sai mẫu không hài_lòng
0,0,0,0,0,0,1,0,mua sản_phẩm mặc không vừa nhắn_tin nhà cung_cấp hỏi_thăm đổi hàng nhưng nhà cung_cấp lại chuyển lại cho tiki thấy tiki gửi email thông_báo nhưng đến giờ vẫn không ai hỏi_thăm để tìm hướng xử_lý
3,0,3,0,0,3,0,0,20k quá rẻ cho 1 chiếc quần chất_lượng mặc rất thoải_mái đường kim mũi chỉ chắc_chắn đâu ra đó lai quần may viền luôn rất cẩn_thận quá xuất_sắc luôn đúng là thương_hiệu có tiếng có khác
0,0,0,0,0,0,0,1,size hơi nhỏ so với thông_số chuẩn
0,0,3,0,0,0,0,0,mặc êm
0,0,0,2,0,0,0,0,sản_phẩm như mô_tả nên mua nhé mọi người hình_ảnh mang tính_chất nhận xu
0,0,0,2,0,0,0,1,sản_phẩm giống mô_tả vải mịn chuẩn size m 52 kg size xl hơi rộng tý
3,0,0,0,0,0,0,0,chất vải đẹp đường may cẩn_thận có kèm dòng chữ cảm_ơn khách_hàng rất ấn_tượng người bán hàng rất có uy_tín
0,0,0,0,0,1,0,0,giá cao so với sản_phẩm
0,0,0,2,0,0,0,0,sản_phẩm_chất_lượng
1,0,0,0,0,0,0,0,vải và họa tiết màu_sắc không giống như hình quảng_cáo chất_lượng so với giá cao chưa tương_xứng đã đề_nghị shop và tiki cho được trả lại hàng hẹn lần khác vậy
3,3,3,0,0,0,0,0,cảm_ơn shop gia hàng nhanh áo rất đẹp vai mềm min mặc mát mình đã mua 5 6 cái của shop này rồi rất ok minh mua dùm người than sẽ tiếp_tục ủng ho shop
3,0,0,0,0,0,0,2,màu đẹp sản_phẩm y hình nên đặt lớn hơn 1 size so với bình_thường
3,0,0,0,0,1,0,0,mát vải đẹp nhưng hơi mắc
0,0,3,0,0,0,0,0,mềm giống mô ta
0,0,3,0,0,0,0,0,chât lương tốt giống hình
3,0,3,0,0,0,0,0,chất mỏng mịn thoáng_khí đẹp với giá_thành này
0,0,0,2,0,0,0,0,không thấy có quần chíp
3,0,0,0,0,0,0,0,quần rất đẹp
0,0,0,2,0,0,0,0,chất_lượng tạm ổn so với giá
1,0,3,0,0,0,0,1,chất vải tạm ổn có vẻ nhanh giãn mình đặt size l mà shop giao xxl rộng quá không mặc được mà ngại đổi trả hàng màu_sắc giao cũng đơn_điệu không như trên hình trên 1 quần còn có vài vết ố như kiểu
1,0,0,0,0,0,0,0,kiểu_dáng màu_sắc như đồ cũ
