ProductID,Clothes Type,Price,Selled Quantity,Overall Rating,sentiment_appearance,sentiment_delivery,sentiment_fabric_quality,sentiment_others,sentiment_packaging,sentiment_price,sentiment_service,sentiment_size_fit,text
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,positive,,"Quần chất vải đẹp, màu cũng đẹp. Hàng y hình mẫu. Mặc rất thoải mái, ko hề bị cộm. shop tư vấn rất nhiệt tình và có tâm. Làm ăn chuyên nghiệp. 5 sao cho shop."
344,Women's Pants,25000,1k,4.6,,positive,,,,positive,,,"Ưng lắm ,MN nên mua nha,mình mua của shop nhiều lần rồi,ko hề thất vọng tí nào,giao hàng nhanh,giá rẻ."
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,,,"quần đẹp sờ tay vào mát, khá ok."
344,Women's Pants,25000,1k,4.6,,positive,,,positive,,,,"Giao đúng đủ số lượng, giao hành nhanh, đóng gói cẩn thận, hài lòng về chất lượng sản phẩm"
344,Women's Pants,25000,1k,4.6,,,positive,,,,,negative,"Size này bằng size M, hơi nhỏ với mình :((( . Vải tốt, sờ thấy mát mịn xịn. Giá cũng đc"
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,,,"Chất quần mịn đẹp, mông mình 90 mặc bị *** xíu vòng đùi và viền mông, mình 51kg! Các bạn nặng ki hơn cân nhắc khi mua nhé"
344,Women's Pants,25000,1k,4.6,,positive,,,positive,,,,"Shop đóng gói hàng hoá rất kỹ càng, giao hàng nhanh chóng. Cám ơn shop rất nhiều."
344,Women's Pants,25000,1k,4.6,,,positive,,,,,positive,"quần mặc thaoi mái, vừa vặn, rất ôm, ko hằn, ko lằn. sẽ mua lần sau"
344,Women's Pants,25000,1k,4.6,,positive,,,positive,,,,Hàng giao nhanh. shop gói kĩ l * hàng hoá chất lượng *đanb giá 555555*
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,"Thời gian giao hàng nhanh, sản phẩm chất lượng, rất đáng tiền."
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,,,"Quần đẹp, chất mát. Mẫu này shop để có size nhưng mình nhận là freesize."
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,Chất đẹp
344,Women's Pants,25000,1k,4.6,positive,positive,,,,positive,,positive,"Hàng đẹp, giá tốt, giao đúng màu, đúng size, giao hàng nhanh."
344,Women's Pants,25000,1k,4.6,,,,,,,,positive,"Mình mua ở đây nhiều lắm ? lần nào cũng ưng rì đâu á!!! Quần ôm mông, mặc cùng jean và legging k bị hằn viền ☺️"
344,Women's Pants,25000,1k,4.6,positive,,positive,,positive,,,,"Đường may ok, vải mềm lắm ah. Đóng gói kỹ càng, hàng giống hình. Cảm ơn shop nhiều nhé. Sử dụng ok sẽ mua thêm hehe"
344,Women's Pants,25000,1k,4.6,,positive,,,,positive,,,giá rẻ so với chất lượng.....giao hàng nhanh
344,Women's Pants,25000,1k,4.6,,positive,,,positive,,,,giao hàng nhanh đóng gói chắc chắn sẽ ủng hộ shop
344,Women's Pants,25000,1k,4.6,positive,,,,,positive,,,"quần đẹp lắm nè, giá rất tốt nữa aaaaaaaaaaaaaaaaaa"
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,cực kì hài lòng giao hàng nhanh sản phẩm xài ok
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,"sản phẩm tốt , rất đáng đồng tiền bát gạo"
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,"quần chất dày dặn,rất đáng mua nhé mn.tks shop"
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,Giao hàng nhanh. Sản phẩm chất lượng
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,"sản phẩm OK lắm luôn, hài lòng nha shop"
344,Women's Pants,25000,1k,4.6,positive,,,,,positive,,,Hàng đẹp và rẻ thanks Tiki và shop
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,hàng đẹp. chất lượng. shop giao đúng mẫu.
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,"Hàng mới, giao hàng nhanh, ship thân thiện, mình mua nhiều lần của shop rồi hàng chất lượng"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Ok ok ok ok ok ok ok ngon lắm
344,Women's Pants,25000,1k,4.6,positive,positive,positive,,positive,,,,"Thời gian giao hàng khá nhanh,shop đóng gói hàng khá cẩn thận,vải mềm,đường may đẹp"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Ok ok ok ok ok ok ok ok ok
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Rất mịn và mát lun
344,Women's Pants,25000,1k,4.6,positive,,,,positive,,,,Chất lượng sản phẩm tuyệt vời. Đóng gói sản phẩm rất đẹp và chắc chắn.
344,Women's Pants,25000,1k,4.6,,,positive,,,positive,,positive,"Quần mềm mại, mông 91 mặc thoải mái Săn deal 5,9k giá hời, chất lượng tốt"
344,Women's Pants,25000,1k,4.6,,positive,positive,,,,,positive,Quần rất mát. Vừa vặn với mình. Giao nhanh chóng đủ số lượng đã đặt.
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,"Quần siêu mịn săn sale 5,9k thế này thì cũng ok lắm luôn nhé sẽ ủng hộ"
344,Women's Pants,25000,1k,4.6,,,positive,,,,,positive,"Quần mặc thoải mái , khá vừa vặn , mua xem thứ ok ko nhưng khá là ok ."
344,Women's Pants,25000,1k,4.6,positive,positive,,,,,,,Giao hàng khá nhanh. Chất vải đẹp như ảnh. Rất hài lòng về shop!!!!!
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Sp tot
344,Women's Pants,25000,1k,4.6,,positive,,,,,positive,,"Hài lòng, giao hàng nhanh, shop nhiệt tình, shipper vui vẻ đánh giá 5 sao"
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,Kiểu quần xinh giã man luôn ý mọi người . Có che tên . Cho Shop 5* nhe.
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,Chất lượng sane phẩm tuyệt vời. Giao hàng nhanh chóng tuyệt vời
344,Women's Pants,25000,1k,4.6,,positive,,,positive,,,,Thời gian giao hàng nhanh. Rất đáng giá tiền. Đóng gói cẩn thận
344,Women's Pants,25000,1k,4.6,,,,,positive,,,,Shop chuẩn bị hàng nhanh đong gói cẩn thận có che tên sp tks shop
344,Women's Pants,25000,1k,4.6,positive,positive,,,positive,,,,"vải đẹp, đóng gói kỹ, giao nhanh. rất hài lòng"
344,Women's Pants,25000,1k,4.6,positive,positive,,,,,,,Quần đẹp. Xinh. Shop chuẩn bị hàng và giao hàng rất nhanh.)))
344,Women's Pants,25000,1k,4.6,,positive,positive,,,,,,"Giao hhanfg nhanh, tốt, vải mềmmm ,có che tên sản phẩm, okkkkkkkk"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,.
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Sp ok
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,hài lòng. y hình nên mn cứ yên tâm đặt hàng nhé
344,Women's Pants,25000,1k,4.6,positive,,,,,,positive,,Đẹp . giống hình . Chủ SHop nhiệt tình cẩn thận
344,Women's Pants,25000,1k,4.6,positive,positive,positive,,,,,positive,"Quần đẹp vừa vặn, mặc êm. Shop giao hàng nhanh"
344,Women's Pants,25000,1k,4.6,positive,positive,,,,,,,"sản phẩm đẹp, giao hàng nhanh"
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,,,quần đẹp mềm mịn cầm thik tay
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,"Vải cực mềm, cực mát nha."
344,Women's Pants,25000,1k,4.6,positive,,positive,,,,,,"quần đẹp, mềm, mịn. rất mát"
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Chất quần ok .vải trơn mát
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Chất quần ok vải trơn mât
344,Women's Pants,25000,1k,4.6,positive,,,,,positive,,,Giá rê còn đẹp ạ
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,"Hài lòng, vải đẹp"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,hệ chowiddejp
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,Hơi chật xíu
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,mềm thích
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,Đẹp
344,Women's Pants,25000,1k,4.6,positive,,,,,,,,đẹp
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Tốt
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Ok
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,ok
344,Women's Pants,25000,1k,4.6,,,,,positive,,,negative,"san pham khá ok nhưng shop giao màu đỏ ,  nó rất là rộng ,  không có được chọn size , nên giao gì là nhận đó luôn thì cũng mặc không có vừa .   ngoài  ra thì khau đóng gói đều ổn hết . . .   ."
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,"Sản phẩm có chất lượng và mẫu mã không đồng đều. Mình mua 4 lần ở đây thì lần nào cũng mẫu mã và kích cỡ khác hết, dù cùng chọn 1 size L @@"
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,40-50kg mặc vào bơi trong quần luôn. Khuyến nghị cho ng 55kg trở lên.
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,"đặt màu da, thì giao hồng nhạt, size l.  50kg bận hơi chật, 60kg là k nhét dc luôn"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,đây là hàng tàu mà nói Việt Nam
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,"Quần màu da thì ok nhưng quần màu tím không giống hình, tím rất đậm, ngâm nước 10 lần vẫn ra màu."
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,vải quần hơi nóng
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Đặt quần màu đen mà shop giao mày hồng. Chán dễ sợ
344,Women's Pants,25000,1k,4.6,,positive,positive,,,,,,"Giao hàng nhanh, sờ vải mịn, chưa sử dụng nên chưa biết có bền 0, mình nghĩ tiền nào của nấy"
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Vải nhẹ mỏng nhưng vì đường viền dính keo nên rất dễ bong ở phía ngã 3 ạ
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,"sản phẩm ok giới thiệu cạp cao , nhưng cạp ko cao lắm .chất lượng tốit guao hàng nhanh"
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,đi đơn thiếu mà ko nghe thấy 1 câu xin lỗi hay hỏi thăm bù trừ gì hết. Quá thất vọng ==
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,1m55 nặng 45kg mặc hơi chật xíu ạ
344,Women's Pants,25000,1k,4.6,,,negative,,,,,,Mặc không được thoải mái lắm
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,dùng tạm ổn
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,giao nhanh
344,Women's Pants,25000,1k,4.6,,positive,,,,,,,Giao hàng nhanh chóng
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Cảm thấy bị *** dối vì hàng giao không đủ
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,sp tốt. nhưng quyền riêng tư không tốt.
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,"lưng hơi cao, ko mặc đc với loại quần đáy ngắn"
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,Quần quá nhỏ so với size.
344,Women's Pants,25000,1k,4.6,,,,,,negative,,,hơi mắc số với mua ở ngoài
344,Women's Pants,25000,1k,4.6,negative,,,,,,,,bị rách đường may bên hông
344,Women's Pants,25000,1k,4.6,,,negative,,,,,negative,form hơi rộng. vải nhanh nhão
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Như hình chất liệu vải im ái
344,Women's Pants,25000,1k,4.6,,,,,,,,negative,Quần quá chật mặc khó chịu
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,Kung dk
344,Women's Pants,25000,1k,4.6,,,positive,,,,,,Mặc Thỏai mái
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,vo toi thich lam
344,Women's Pants,25000,1k,4.6,,,,neutral,,,,,mua mau den ma gui mau gi quai gi
344,Women's Pants,25000,1k,4.6,,,negative,,,,,,Không co giãn
345,Women's Shirt,239000,504,4.5,positive,,,,,,,positive,"Vừa vặn, đẹp"
345,Women's Shirt,239000,504,4.5,,,positive,,,,,,"Hàng chính hãng, được giao trong túi của Triump. Chất liệu vải tốt, dày dặn và chắc chắn."
345,Women's Shirt,239000,504,4.5,,,positive,,,,,,"Chất lượng tốt,mát"
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,"Hàng chất lượng , rất vừa ý sẽ ủng shop tiết tục . Chúc cửa hàng làm ăn phát đạt.❤️"
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,"Triump luôn la lựa chọn tốt nhất của tôi, dùng sp thương hiệu này hơn 15 năm rồi, rất hoàn hảo"
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,ok
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,mình vừa ý l
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,Áo rất vừa ý. Còn được chủ shop tặng túi môi trường hiệu Triumph xinh xắn nữa.
345,Women's Shirt,239000,504,4.5,positive,,,,,,,positive,"áo đẹp đúng như miêu tả, mặc ôm dễ chịu, tôi rất hài lòng, cám ơn tiki và nhà cung cấp"
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,hai long
345,Women's Shirt,239000,504,4.5,,positive,,,positive,,,,"Sản phẩm nhận đúng như hình ảnh , đóng gói kỹ, an toàn, giao hàng nhanh"
345,Women's Shirt,239000,504,4.5,,positive,,,,,,,sản phẩm tốt. mình rất ưng. giao hàng nhanh
345,Women's Shirt,239000,504,4.5,positive,,positive,,,,,,"Áo đẹp mặc thoải mái, nên mua"
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,hài lòng vô cùng giao hàng nhanh??????????________
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,Ok
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,Hàng như mô tả hài lilongf
345,Women's Shirt,239000,504,4.5,,,positive,,,,,,Thoáng mát
345,Women's Shirt,239000,504,4.5,,,,,,,,negative,Hơi bị rộng phía trước sơ với B75 của loại khác
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,không đổi được khi đã mua rồi.
345,Women's Shirt,239000,504,4.5,,,negative,,,,,,"ko ưng lắm, quả thì nhọn hoắt mặc trông kì, vải ko mềm. sẽ ko mua lại."
345,Women's Shirt,239000,504,4.5,,,,neutral,,,,,"binh thuong,jhong co gi dac biet"
345,Women's Shirt,239000,504,4.5,,,positive,,,,,,Áo mặc vào rất thích nhẹ nhàn
345,Women's Shirt,239000,504,4.5,,,negative,,,,,,"Chất liệu giống như polyester, thấy có vẻ ko thoáng lắm"
346,Accessory,270750,539,4.3,,,positive,,,,,," ?Vải  siêu mềm mại co dãn, Khi mặc bình thường không bị bí nóng, mặc khi bơi cho cảm giác ấm áp, vải nhanh khô. ?Sản phẩm được may bằng đường may 2 mặt, mặt trong và mặt ngoài như nhau, không có gân... Xem thêm"
346,Accessory,270750,539,4.3,positive,,positive,,,,,positive," 1m7 nặng 70kg mặc 3XL ôm đẹp, may mắn là vừa. - Bộ đồ chất lượng cao , thun 4 chiều max chất, mềm mịn và co giãn. - Màu như hình, họa tiết chữ sắc nét.- Một sản phẩm đáng đồng tiền bát gạo. - Sẽ ủng... Xem thêm"
346,Accessory,270750,539,4.3,positive,positive,,,,,,," Sản phẩm đẹp, mình chọn size như miêu tả của shop và rất ưng ý. Hôm trước có chọn nhầm size 1 lần khi mua hàng nên cẩn thận hơn. Chất liệu đẹp, họa tiết tinh tế.Giao hàng nhanh chóng và uy tín. Tin... Xem thêm"
346,Accessory,270750,539,4.3,positive,,,,,,,positive,"Mình chọn size ở phần mô tả của shop nên vừa như đặt may luôn, 1m58 47kg size M. Mua hàng trên mạng không mong đợi gì, nhưng lần này may mắn, được bộ vừa đẹp vừa chất."
346,Accessory,270750,539,4.3,positive,,positive,,positive,,,,sản phẩm đẹp và ưng ý. chất liệu tốt - đóng gói kỹ và giao hàng chuyên nghiệp TIKI.
346,Accessory,270750,539,4.3,,positive,positive,,,,,,"Vải mềm, co dãn, giao hàng nhanh"
346,Accessory,270750,539,4.3,positive,positive,positive,,positive,,,,"Chất liệu vải đẹp, dày, thoáng, màu sắc tươi y như trong hình. Sản phẩm giao nhanh hơn dự kiến, có túi đựng rất tiện lợi."
346,Accessory,270750,539,4.3,positive,positive,,,positive,,,positive,"xinh như hình ạ, size chuẩn, chất lượng tốt.TIKI đóng gói đẹp và giao hàng nhanh.                                                                                       Thank nhiều !"
346,Accessory,270750,539,4.3,,,,neutral,,,,,"Em ơi, chát với c với, c cần đổi siz"
346,Accessory,270750,539,4.3,positive,,,,,,,,"chất lượng tốt, form xinh, đáng mua                                                                ."
346,Accessory,270750,539,4.3,,,,,,,,negative,tôi có thể đổi hàng dc ko shop tôi lấy zise  L và h muốn dổi xl vì nó chật quá
346,Accessory,270750,539,4.3,,,,neutral,,,,,Tot
346,Accessory,270750,539,4.3,positive,positive,positive,,positive,,,,"Bộ đồ đẹp lắm, chất liệu tốt. Đóng gói cẩn thận và giao hàng nhanh, cho TIKI 5 sao. Sẽ ủng hộ típ"
346,Accessory,270750,539,4.3,positive,,positive,,,,,,"Chất vải tốt, mịn, co giãn, cao cấp. Kiểu dáng đẹp a. Chiều cao và cân nặng như mô tả của TIKI. Một mẫu đẹp, cám ơn TIKI nhìu nha                                            . :)"
346,Accessory,270750,539,4.3,,positive,,,,,,,"chất lượng tốt,               giao hàng nhanh chóng,                   nói chung là hài lòng với bộ đồ bơi này.              chúc tiki ngày càng phát triển           ."
346,Accessory,270750,539,4.3,,,,neutral,,,,,Ok
346,Accessory,270750,539,4.3,,,positive,,,,,negative,"Chất vải mềm, size bị rộng"
346,Accessory,270750,539,4.3,positive,,,,,,,positive,"Áo và quần vải màu đẹp, mặc vừa vặn"
346,Accessory,270750,539,4.3,,,positive,,,,,positive,"đúng size như mô tả, vải tốt và co giãn, khá hài lòng. Sẽ ủng hộ Tiki nữa."
346,Accessory,270750,539,4.3,positive,,,,,,,,"đẹp không, các bạn sao rồi, đã chuẩn bị lễ 2/9 chưa?              ."
346,Accessory,270750,539,4.3,,,,,,,,positive,"Thích bộ này, size chuẩn như miêu tả. Muốn mua thêm 1 bộ cho chị gái mà chưa có size XL, sẽ quay lại sau. Thanks."
346,Accessory,270750,539,4.3,,positive,,,,,,positive,"Chât luọng tốt, size chuẩn như mô tả, giao hàng nhah chóng và vui vẻ. Cho 5 điẻm, hi vọng sản phẩm bền."
346,Accessory,270750,539,4.3,positive,,,,,,,,"Vải đẹp, màu nổi"
346,Accessory,270750,539,4.3,,,,neutral,,,,,Chất lượng tốt
346,Accessory,270750,539,4.3,,,,neutral,,,,,Cũng ok lắm nhé mn ơiMua mua đi nhé
346,Accessory,270750,539,4.3,positive,positive,positive,,,,,,"hàng đẹp lắm ạ, thun mát lạnh, giao hàng nhanh"
346,Accessory,270750,539,4.3,positive,,,,,,,positive,"chất liệu bền đẹp, size vừa và đẹp như hình. tiki bán hàng uy tín"
346,Accessory,270750,539,4.3,,,,neutral,,,,,Đúng như giới thiệu sản phẩm!
346,Accessory,270750,539,4.3,,,positive,,,,,,Chất liệu vải rất tốt
346,Accessory,270750,539,4.3,,,positive,,,,,,"Chất liệu vải tốt,"
346,Accessory,270750,539,4.3,,,positive,,,,,,"co giãn tốt, gi"
346,Accessory,270750,539,4.3,,,positive,,,,,,chất vải ok
346,Accessory,270750,539,4.3,,,,neutral,,,,,ổn
346,Accessory,270750,539,4.3,,,,,,,,positive,vừa vặn
346,Accessory,270750,539,4.3,,,,,,,,negative," Tệ, size ko vừa số kg, liên hệ ko ai trả lời, Tiki cũng tệ ko giải quyết, đồ còn nguyên tem, nguyên bao bì , nhà máy gắn sai kích cỡ sao , sao ko vừa mà khách phải chịu, ko cần đổi màu , ko cần đổi kiểu,... Xem thêm"
346,Accessory,270750,539,4.3,positive,,positive,,,,,,"Màu dep, chất liệu vải tốt"
346,Accessory,270750,539,4.3,positive,,,,,,,,Đẹp
346,Accessory,270750,539,4.3,,,positive,,,,,,Do chat lieu tot
346,Accessory,270750,539,4.3,,,,neutral,,,,,rât ok
346,Accessory,270750,539,4.3,,,,neutral,,,,,good?
346,Accessory,270750,539,4.3,,,negative,,,,,,"Ko đúng sp quảng cáo, vải mỏng"
346,Accessory,270750,539,4.3,positive,,,,,,,negative," Áo đẹp như hình nhưng nhỏ hơn bình thường 1 size. Mình nghĩ là nên có bảng chi tiết số đo ngay trên phần chọn size, chứ giấu trong phần Mô tả sản phẩm thì đánh đố khách hàng quá, trong khi mặt hàng này... Xem thêm"
346,Accessory,270750,539,4.3,positive,,,,,,,,"chất vải ok đẹp, nhưng ko có size S"
346,Accessory,270750,539,4.3,,,positive,,,,positive,negative,"50kg, 158cm, chọn size XL, áo mặc thoả mái nhưng hơi ngắn, tay áo cũng hơi ngắn. shop tư vấn nhiệt tình. Chất liệu vải cũng vừa. Quần ok."
346,Accessory,270750,539,4.3,positive,,positive,,,,,negative," Để hướng dẫn size không đúng. Mình 58kg mà order size XL thôi (so với hướng dẫn phải là XXL), mặc rộng. Xuống nước miếng lót ngực k ôm sát người cứ trồi ngược lên. Vải đẹp, màu đẹp. Nên làm bảng tư vấn... Xem thêm"
346,Accessory,270750,539,4.3,,,positive,,,,,negative,"Đã căn theo sỉze nhưng hơi rộng, chất liệu thì ok"
346,Accessory,270750,539,4.3,,,,,,,,negative,"Không hài lòng. Form áo thì to form quần thì bé, đệm ngực ko chắc chắn, dễ xộc xệch, ko đảm bảo khi bơi."
346,Accessory,270750,539,4.3,positive,,,,,,,,"màu hình chụp là xanh dương lợt nhưng thực tế là xanh ngọc nhỉ, tuy nhiên vải và đường may khá đẹp.cho hỏi shop có màu đúng hình ko cho.mình đổi."
346,Accessory,270750,539,4.3,,,,,,,,negative,"Áo mặc rộng mặc dù đã chọn size theo thông số, miếng lót ngực mỏng, phai mặc áo trong"
346,Accessory,270750,539,4.3,,,,neutral,,,,,"Bình thường, không quá xuất sắc."
346,Accessory,270750,539,4.3,negative,,,,,,,positive,"Mút áo bị chạy trong lớp áoĐồ mình chọn vừa cơ thể nhưng mình thích rộng hơn tíQuần thì bị cuốn lai quần lên, k đẹp"
346,Accessory,270750,539,4.3,,,,neutral,,,,,"Vì ko xem đc phần lưng áo nên mình ko biết vải sau lưng là màu hồng mi nơ, mình cũng lớn tuổi rồi nên ko phù hợp. shop có thể cho mình đổi kiểu khác bù thêm tiền ( nếu giá mắc hơn) được không?"
346,Accessory,270750,539,4.3,positive,,,,,,,negative,Giống đồ cho em bé hơn. Mình chọn size mà không vừa. Màu sắc cũng đẹp
346,Accessory,270750,539,4.3,,,neutral,,,,,negative,"Hanhg quá bé so vói size giói thiệu, chất lượng vải bình thường."
346,Accessory,270750,539,4.3,,positive,,,,,,,"Đồ khá ổn, giao đúng hẹn 👍"
346,Accessory,270750,539,4.3,,,,,,,,negative,"Quần bơi ko chắc chắn, thun lưng quần dễ tuột khi nhảy xuống hồ bơi."
346,Accessory,270750,539,4.3,negative,,,,,,,,"Form xấu cầm xong bỏ 1 bên luôn, cái mút ngực lỏng lẻo, nói chung thất vọng"
346,Accessory,270750,539,4.3,negative,,negative,,,,,negative,"Size thực tế nhỏ hơn ghi trên hướng dẫn. Vải nhàu, không đẹp. Không nên mua"
346,Accessory,270750,539,4.3,,,,,,,,negative,"Đồ mặc không vừa cho đổi  size shop nhéSize XL . ( cao 1.58, nặng 52kg) màu xanh không có màu Hồng nha!"
346,Accessory,270750,539,4.3,,,negative,,,negative,,,Chất liệu mỏng. Mút ngực xộc xệch. Giá thành cao so với chất lượng.
346,Accessory,270750,539,4.3,,,,,,,,negative,Chất lượng ko ok. Áo ngắn tí mà chọn L rồi đó
346,Accessory,270750,539,4.3,negative,,,,,,,negative,Mặc bị chật và màu sắc sặc sỡ quá!
346,Accessory,270750,539,4.3,,,,,,,,negative,"Áo ngắn, mình cao chưa đến 1m50 mà còn bị ngắn. Đành cho lại con gái 9 tuổi mặc"
346,Accessory,270750,539,4.3,,,negative,,,,,,"chất liệu kém, có thể trả lại ko."
346,Accessory,270750,539,4.3,positive,,,,,,,negative,"Đồ đẹp, nhưng hơi bé"
346,Accessory,270750,539,4.3,neutral,,,,,,,,Vai dep ma đường may xấu qua
346,Accessory,270750,539,4.3,,,,,,,,negative,"size ko chuẩn lắm, mình chọn đúng size theo bảng nhưng bị chật"
346,Accessory,270750,539,4.3,,,,neutral,,,,,Sản phẩm ok
346,Accessory,270750,539,4.3,,,,,,,,negative,"Ao chat chua mac ma k cho đổi , như vậy ai dám mua"
346,Accessory,270750,539,4.3,,,negative,,,,,,Mình không hài lòng với chất liệu vải.
346,Accessory,270750,539,4.3,,,,neutral,,,,,Tạm được
347,Women's Suit,73920,46,3.6,,,positive,,,,,,"Chất liệu khá ổn,"
347,Women's Suit,73920,46,3.6,,,positive,,,,,,"Chất liệu ok mặc thoải mái và dễ chịu. TIKI uy tín về giao hàng và kiểm hàng, một sản phẩm đáng mua."
347,Women's Suit,73920,46,3.6,,,,neutral,,,,,Giao ko có hạt rau muống và 2 túi cái mỡ...  Giao thiếu hangf và ko giao đúng hàng
348,Women's Shirt,69000,500,4.5,,positive,,,,positive,,,"Giao hàng nhanh, giá hợp túi tiền, tuy chưa sử dụng, nhưng nhìn chung thấy sản phẩm tốt, sẽ ủng hộ shop dài lâu."
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,sp ổnảnh này đang sử dụng sp
348,Women's Shirt,69000,500,4.5,,positive,,,,positive,,,"Shop giao hàng siêu nhanh. Giá rẻ, chất lượng. Mọi người nên mua nhé. Mình mua nhiều lần rồi nhưng chưa bh thất vọng."
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"cũng được, không biết dùng được nhiều lần không"
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,sản phẩm thử thì tạm đc !
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"có thể xài được nhiều lần nha mọi người, dính chắc tiện lợi quá nè"
348,Women's Shirt,69000,500,4.5,,positive,,,,positive,,,"Hàng chất lượng tốt, co giãn, giao hàng nhanh đúng mẫu, giá cả hợp lý"
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,lần đâù xài ok ạ
348,Women's Shirt,69000,500,4.5,,,positive,,,,,,Sp tốt dày dặn
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"Dùng đc tốt, ko rõ lớp keo đc bao lâu."
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,k vừa ý cho mấy . hết dám mua
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,Ổn
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,Good
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,Xai tot
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,tốt
348,Women's Shirt,69000,500,4.5,,,,,,positive,,,vừa túi tiền nên mua
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,ok
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"Không nên mặc nếu áo không ôm, và hôm đó nắng gắt, ra mồ hôi nhiều"
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,shop vui lòng đổi lại màu da dùm tôi. Đặt màu da nhưng giao đen. Tôi không mặc màu đen. Mong đổi sớm dùm. Cảm ơn.
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"Áo dán không dính, mọi người cân nhắc khi mua"
348,Women's Shirt,69000,500,4.5,,,,neutral,,,,,"Dán ko chắc dễ bị bung, ko như quảng cáo"
